#4103
8895	31	
1167	63	
6579	50	
1701	32	
8445	38	
9689	48	
3260	68	
5583	52	
7425	25	
3313	64	
9575	59	
3653	26	
8174	27	
882	64	
292	43	
1041	22	
1139	22	
4178	55	
2618	39	
2073	42	
9857	56	
2235	52	
9987	30	
7015	52	
178	34	
928	25	
9037	38	
6754	65	
9051	22	
3084	48	
9486	38	
2830	56	
1230	47	
9736	22	
159	50	
1002	22	
4099	44	
9851	60	
2076	44	
1969	49	
4239	26	
9379	39	
6596	24	
2306	37	
6797	21	
9357	53	
258	40	
1292	34	
3473	22	
3331	35	
9314	45	
6770	37	
2405	62	
9971	46	
8338	21	
8350	43	
6727	44	
9137	55	
1437	33	
2070	59	
247	41	
1920	66	
1622	57	
5093	21	
6951	61	
7255	38	
1911	48	
2228	58	
1654	57	
5628	69	
1529	37	
9488	52	
6577	60	
3094	68	
6474	63	
452	26	
5083	41	
6194	42	
3637	35	
4748	46	
545	50	
4310	38	
7169	33	
3680	30	
1237	26	
7605	39	
186	45	
9135	41	
8360	49	
2767	45	
5234	54	
8085	69	
4501	32	
2054	68	
360	43	
823	66	
3998	55	
2453	51	
272	56	
8654	32	
4252	54	
2856	27	
1806	52	
3528	50	
5230	48	
7229	21	
8990	23	
3862	63	
5183	44	
6679	62	
9882	57	
6213	26	
6364	20	
887	41	
1849	57	
3755	54	
1147	29	
6373	47	
4412	65	
9826	51	
1539	35	
120	21	
7432	46	
6414	36	
5457	40	
9008	30	
4010	56	
6079	37	
440	63	
4054	35	
9272	57	
3910	49	
6581	50	
4251	66	
6947	63	
5739	49	
9702	34	
3740	27	
3326	42	
4533	40	
6013	63	
9434	59	
6293	58	
7197	58	
310	63	
2017	59	
126	36	
3560	63	
2032	57	
2225	66	
8603	27	
1329	57	
5287	52	
401	66	
5079	36	
9604	67	
4378	61	
7616	21	
4185	30	
4558	44	
7130	63	
7436	57	
4061	52	
7536	42	
7623	67	
1558	27	
9114	49	
6840	40	
6216	60	
7041	40	
5018	54	
5515	67	
6248	40	
7307	48	
8539	40	
9302	40	
5434	65	
1846	45	
2138	69	
1260	44	
8560	27	
7290	62	
7190	45	
9530	62	
5432	33	
4212	66	
8316	21	
9552	41	
6559	36	
8433	27	
6621	52	
3477	31	
5661	67	
8143	25	
6454	21	
3711	22	
4340	62	
6088	26	
7172	64	
5700	31	
3182	63	
1514	46	
4997	66	
3723	52	
2629	54	
9879	63	
3368	64	
277	64	
700	28	
1035	30	
4890	47	
8730	63	
8457	56	
8448	29	
9491	27	
6614	58	
5185	50	
418	28	
5965	62	
2743	34	
5672	43	
3325	51	
2222	30	
2711	67	
6933	48	
6295	65	
5390	43	
1726	22	
2283	47	
4144	67	
3317	33	
2929	60	
9666	52	
7268	62	
3091	36	
7114	36	
1780	39	
1814	56	
8952	30	
9792	32	
6395	62	
6038	29	
5363	56	
2004	50	
4675	57	
5676	21	
5291	63	
1200	30	
6608	64	
866	41	
1232	56	
3346	60	
2198	69	
8835	31	
3328	65	
9380	30	
7025	30	
9873	58	
3265	27	
2241	66	
3555	36	
6195	20	
2518	52	
2059	39	
3831	34	
1290	62	
1297	69	
1303	39	
4727	38	
6623	52	
5608	42	
146	47	
6954	26	
3156	65	
7180	21	
7226	41	
9299	49	
2524	46	
3344	39	
1896	67	
1173	34	
8708	28	
3810	63	
7814	64	
5052	43	
1670	66	
3407	61	
2749	55	
7357	54	
575	63	
3384	20	
3099	33	
9056	37	
666	61	
7964	66	
4278	45	
47	62	
5225	36	
6597	43	
4597	58	
464	25	
7044	30	
2539	22	
6634	69	
4646	53	
331	21	
6686	38	
202	60	
3622	69	
9715	60	
2527	30	
4713	69	
8782	43	
9236	32	
4044	48	
3037	66	
9360	45	
3069	63	
2238	37	
4428	30	
8721	39	
457	45	
7490	66	
2851	51	
9968	22	
5629	53	
4238	61	
6775	55	
1364	66	
6145	67	
8829	68	
6351	42	
6768	34	
2382	64	
9600	33	
5275	22	
8580	21	
2317	40	
2106	68	
8132	33	
594	47	
9869	20	
3003	24	
286	50	
6857	32	
6234	66	
4469	40	
6717	52	
3761	53	
9118	42	
9246	41	
7334	39	
5025	65	
6096	37	
2884	65	
6178	33	
4496	48	
9812	64	
1390	29	
7892	29	
9728	30	
8599	21	
8855	59	
6361	24	
6370	65	
1398	37	
4911	58	
3116	42	
653	54	
5203	52	
7409	23	
4641	39	
9924	54	
2887	49	
9871	64	
4357	45	
3057	48	
8101	60	
3543	45	
8918	26	
8637	53	
9531	52	
3631	52	
7873	47	
2449	33	
8098	58	
8265	64	
4872	57	
7017	27	
6630	31	
2538	38	
9216	45	
8312	55	
8650	48	
9670	21	
3840	35	
7340	26	
622	67	
3219	67	
6056	38	
2250	28	
7979	52	
393	50	
2889	49	
1165	36	
8802	42	
8286	38	
6473	41	
6310	55	
6533	35	
1905	35	
4581	54	
997	32	
4835	33	
2810	38	
4341	66	
5213	35	
7907	50	
9258	37	
8756	69	
9378	68	
7846	69	
9629	33	
8025	59	
1934	53	
2255	56	
7971	29	
158	25	
454	20	
3409	28	
9757	28	
8392	38	
9317	49	
7508	51	
9749	21	
6722	42	
7874	24	
2954	27	
223	57	
4324	24	
8975	66	
8999	61	
3163	45	
6489	51	
8904	54	
9918	50	
9406	21	
3629	34	
1317	51	
5433	33	
6355	23	
4095	29	
3524	32	
4552	47	
6098	61	
9565	56	
2827	49	
3299	39	
2917	29	
3515	34	
8260	55	
6878	32	
3064	47	
1351	26	
3922	49	
9041	52	
9169	54	
4420	50	
4938	34	
7264	44	
7801	59	
5586	62	
5113	21	
1475	34	
7577	43	
9336	62	
1976	61	
263	23	
1010	50	
5368	62	
8506	69	
7164	65	
4594	60	
2072	25	
7638	47	
1176	30	
5948	34	
2512	48	
2462	66	
2603	32	
6814	37	
1085	25	
7539	59	
2434	59	
7866	35	
9900	32	
8568	29	
5743	23	
3996	45	
144	58	
2543	59	
9340	49	
6337	56	
1407	23	
7216	34	
7088	35	
8029	57	
8168	26	
2987	26	
7556	28	
2935	21	
1962	37	
6251	43	
2669	20	
5110	67	
8795	43	
2459	27	
8189	52	
6282	27	
7732	28	
935	41	
8589	31	
3051	68	
5541	33	
1306	28	
2947	63	
3976	60	
6637	29	
8202	31	
580	67	
326	66	
4707	55	
9485	33	
1810	65	
5309	30	
7584	54	
9726	33	
3784	46	
1657	37	
5473	52	
8694	36	
2196	57	
9741	32	
6413	53	
8853	25	
6708	37	
132	26	
6086	48	
5031	41	
633	64	
7303	41	
8155	39	
9325	29	
1554	25	
686	29	
8102	26	
9830	65	
540	20	
196	57	
9217	51	
4356	46	
8662	60	
1379	47	
7643	34	
119	50	
6105	34	
5574	62	
6448	61	
1872	41	
2854	32	
210	48	
1032	51	
9782	58	
2028	42	
9364	40	
751	22	
8616	68	
7676	62	
4582	68	
8246	34	
6589	32	
8534	33	
4320	56	
7931	49	
5959	55	
5997	57	
5216	43	
1273	63	
4958	61	
5476	38	
3496	22	
9682	58	
5682	57	
5270	21	
9765	22	
1308	45	
5527	39	
8505	40	
1716	52	
8296	37	
778	41	
2878	52	
3411	22	
2105	64	
2161	42	
7397	22	
2281	41	
9883	49	
4712	45	
494	45	
8	36	
1363	33	
3564	32	
2354	39	
9849	57	
2519	51	
522	45	
5911	54	
8862	53	
5021	68	
3244	50	
5117	35	
2849	37	
8615	65	
6854	69	
8409	32	
3046	56	
7090	20	
2048	32	
3153	34	
9270	50	
6455	34	
2266	29	
2804	25	
8805	63	
1221	20	
9016	60	
6344	21	
8670	22	
4309	68	
1641	27	
3419	37	
32	60	
9412	32	
2888	33	
9124	62	
4452	69	
7431	48	
4673	28	
8381	55	
6915	62	
1349	60	
916	68	
8004	62	
8806	61	
9001	47	
7529	51	
9667	53	
1391	32	
3855	45	
4971	57	
8583	40	
1422	49	
2019	41	
8789	47	
5746	62	
5494	34	
4939	29	
5723	34	
7652	59	
9171	42	
1312	30	
3369	50	
9070	55	
2790	52	
2148	37	
980	36	
5988	23	
5725	21	
5937	22	
815	48	
3851	69	
764	48	
5466	67	
1653	26	
2131	65	
3433	59	
7448	51	
3259	60	
3252	30	
2068	48	
4961	38	
3471	56	
7295	69	
1604	67	
6007	62	
3539	40	
2542	44	
460	65	
4705	29	
4283	32	
3705	36	
7794	59	
1302	44	
424	43	
4932	26	
1448	57	
2243	43	
6463	39	
6565	28	
1311	60	
2006	35	
9101	41	
4792	57	
7988	63	
508	69	
1877	40	
4821	39	
2396	26	
7680	43	
7911	20	
3527	59	
8249	39	
5337	53	
5984	33	
4084	35	
3868	47	
7948	25	
5253	49	
7902	51	
3257	58	
1724	24	
9540	24	
8765	56	
4557	28	
7598	41	
9104	55	
5707	67	
5848	69	
3773	45	
814	21	
1933	35	
7310	47	
861	20	
3139	29	
3485	53	
7500	34	
4903	66	
9313	39	
1957	27	
8288	53	
4462	24	
5822	37	
54	51	
5953	48	
4204	53	
2168	69	
5355	32	
3314	27	
6977	22	
4988	30	
3365	51	
4148	31	
1876	37	
6599	35	
4426	67	
5007	65	
2949	51	
4296	62	
8439	31	
9117	24	
2413	42	
5048	64	
3986	22	
5573	57	
6587	64	
8947	61	
1763	65	
2770	25	
2504	63	
7389	38	
2664	47	
1463	34	
1534	62	
8640	62	
1738	50	
9323	46	
3572	35	
877	37	
7471	20	
5675	55	
1174	67	
8048	30	
7624	47	
2636	38	
941	65	
972	32	
9825	45	
769	37	
2841	57	
3978	35	
5653	57	
1507	61	
5035	39	
9097	23	
8255	20	
1256	40	
1690	67	
9902	25	
5047	32	
9222	56	
9091	48	
9901	25	
1111	34	
6752	26	
7472	54	
6319	67	
9956	21	
9658	65	
492	60	
7426	64	
1932	40	
3846	44	
8978	63	
2844	34	
5507	23	
4776	26	
9591	66	
881	61	
3704	62	
6725	54	
5013	54	
5889	58	
3930	45	
1500	40	
9944	63	
2088	51	
7392	55	
4359	38	
5941	64	
2367	54	
5136	43	
5838	27	
6988	56	
6578	51	
4467	28	
3310	23	
3971	35	
9168	22	
412	50	
3815	69	
5016	43	
4101	63	
5437	28	
3390	65	
7913	63	
3343	22	
2097	64	
7467	24	
2479	63	
7475	66	
1293	48	
52	53	
1213	60	
3027	54	
6249	59	
5451	55	
897	29	
9089	47	
379	44	
2605	63	
2961	25	
1854	57	
7889	69	
8825	64	
3918	58	
1951	44	
3081	30	
398	62	
8104	47	
4691	55	
9517	35	
1456	29	
9516	65	
7783	68	
5864	55	
8388	33	
8807	52	
2776	24	
7096	53	
3549	35	
3768	58	
4130	54	
4375	26	
7822	59	
1725	21	
1179	29	
6296	65	
194	64	
4199	58	
7291	27	
7667	24	
2990	55	
673	53	
9249	29	
960	23	
7724	59	
9633	63	
3249	42	
5180	26	
5300	67	
4801	60	
6655	55	
937	57	
2799	49	
5425	55	
1410	38	
5559	69	
9447	65	
6522	43	
6052	56	
7222	29	
4808	28	
9632	62	
1753	66	
6742	63	
3150	63	
5227	32	
3619	49	
1894	55	
5028	26	
7132	47	
9800	48	
5917	30	
3448	66	
5936	62	
6453	64	
1181	39	
2744	68	
2130	25	
6045	25	
9487	60	
3990	23	
7880	53	
1268	60	
879	20	
3858	50	
7945	38	
7224	39	
1206	58	
9273	44	
151	57	
7492	46	
8082	36	
7487	44	
2864	56	
811	34	
2662	33	
8422	34	
5177	48	
1353	50	
7359	34	
8398	52	
9839	40	
71	35	
6033	54	
5667	45	
5062	62	
1824	31	
2700	51	
2360	45	
4702	25	
5231	59	
2985	60	
185	42	
3606	49	
7067	47	
5369	27	
3429	38	
5249	26	
1142	67	
6375	50	
4168	42	
2310	41	
1040	54	
245	36	
8569	46	
179	23	
6440	51	
3882	41	
8703	20	
417	60	
6916	69	
8851	64	
722	50	
2346	23	
3534	69	
782	57	
6411	62	
3989	34	
251	43	
7861	63	
4269	27	
350	36	
5677	38	
8391	48	
9048	34	
6191	26	
7633	60	
8275	62	
2622	29	
1415	47	
6737	66	
1631	25	
6895	39	
5349	61	
1088	21	
9745	41	
1093	38	
3284	53	
2572	32	
4854	35	
2062	46	
2326	40	
7947	29	
6156	57	
8588	69	
4500	25	
6755	65	
3644	60	
2704	69	
9621	45	
5686	67	
9391	57	
5518	21	
9200	30	
3056	44	
4652	66	
7898	54	
4058	54	
2740	40	
6705	69	
7831	39	
6189	34	
5081	29	
3117	66	
6303	60	
1453	45	
3651	27	
338	52	
1251	31	
654	25	
4529	66	
8606	46	
9146	57	
3321	57	
6802	26	
1307	66	
7387	54	
1511	59	
7203	22	
9398	40	
8663	40	
3710	62	
2351	42	
6116	48	
1028	35	
3166	57	
9086	24	
7313	52	
6001	50	
1146	47	
5158	34	
3610	50	
6568	58	
319	44	
6839	37	
42	53	
1924	33	
9435	51	
8716	60	
7027	40	
2291	56	
4250	52	
1164	53	
5043	56	
7007	52	
4455	64	
695	47	
869	31	
4253	37	
2009	58	
9773	56	
9148	48	
8669	60	
8523	61	
2374	45	
6099	65	
5317	58	
2670	45	
9695	48	
2409	41	
2846	55	
9337	35	
2150	25	
746	50	
757	30	
5757	53	
6984	57	
5802	26	
9947	32	
7139	37	
3715	65	
2703	23	
6889	46	
5162	23	
3241	59	
7626	30	
6517	20	
7603	51	
9030	20	
570	39	
1154	20	
2116	42	
8512	66	
6416	47	
735	45	
5902	27	
1439	58	
9495	24	
8292	65	
9996	23	
8327	24	
7704	43	
5694	36	
92	29	
8623	66	
4388	58	
2559	55	
8194	39	
1955	51	
9192	41	
1394	25	
1508	48	
6089	41	
8696	68	
4486	62	
1416	49	
8389	29	
75	63	
9153	20	
1683	32	
7083	23	
2766	30	
6289	67	
998	33	
2894	47	
3232	28	
7906	50	
5973	58	
3518	67	
2811	69	
414	58	
8704	23	
2364	61	
590	30	
6004	40	
5946	20	
5378	27	
214	29	
9539	40	
2426	52	
4459	27	
8466	59	
679	65	
7877	46	
6050	33	
9640	44	
591	51	
133	28	
8734	55	
6332	59	
942	34	
1764	26	
135	43	
3035	35	
1732	58	
5190	64	
669	62	
306	50	
4083	48	
2075	51	
1066	68	
9469	63	
471	32	
3580	55	
963	39	
4235	21	
8067	30	
4637	33	
7421	63	
3141	23	
1797	32	
3095	55	
3311	24	
6842	64	
4946	38	
6247	58	
2402	29	
271	46	
65	36	
8815	68	
603	51	
6011	23	
8677	36	
3767	64	
8617	28	
2731	37	
3892	28	
2143	49	
2209	29	
4986	54	
4466	41	
2525	29	
9438	53	
8562	35	
7422	42	
3269	40	
3104	49	
8767	40	
6417	55	
694	67	
2628	41	
8402	68	
8431	44	
809	63	
7981	22	
246	29	
9476	43	
7957	30	
7030	62	
2403	32	
9955	60	
697	26	
8723	31	
4782	32	
7787	31	
8359	68	
6176	38	
7412	21	
2039	41	
1838	65	
9518	31	
3132	38	
260	39	
3436	27	
8843	62	
8242	49	
308	23	
6849	64	
4124	53	
4549	68	
4288	49	
7386	48	
3900	65	
7513	27	
7440	63	
4540	36	
7811	61	
1396	37	
7429	52	
1162	23	
4078	36	
2018	40	
8003	42	
8442	26	
9625	26	
5263	20	
9706	44	
4094	52	
6804	69	
1850	57	
9182	57	
156	38	
5511	43	
6422	67	
1106	65	
6387	36	
3568	64	
3987	25	
9264	63	
990	68	
3853	46	
8622	64	
9624	49	
5471	37	
2534	50	
7275	41	
9416	63	
2415	42	
3224	33	
8308	32	
3075	57	
3792	25	
1152	33	
484	43	
4753	42	
3780	69	
9521	34	
6290	67	
9997	50	
7433	44	
6024	62	
7575	54	
5017	35	
2623	52	
4519	40	
6136	26	
5161	62	
9809	49	
9834	36	
6142	28	
1021	65	
5490	35	
2892	58	
1241	21	
2697	55	
9933	55	
9307	57	
4282	49	
8015	35	
5776	62	
9484	59	
3520	26	
9649	55	
2579	60	
5868	21	
5944	59	
2910	20	
1718	33	
9184	33	
4327	69	
8842	36	
2003	54	
8876	61	
9005	33	
4405	53	
8472	35	
8822	62	
5251	28	
4389	69	
3828	24	
5124	56	
2528	54	
2158	30	
4390	25	
770	69	
3077	56	
9725	38	
1711	21	
1331	20	
4076	61	
6244	41	
4513	48	
7697	33	
8253	59	
4330	64	
9679	60	
9750	46	
8508	22	
4115	50	
1644	49	
2855	52	
3441	26	
3020	59	
1412	23	
894	60	
1455	67	
531	48	
216	31	
2754	54	
5678	22	
114	55	
1887	43	
8066	50	
517	38	
7070	26	
3129	47	
1729	30	
1226	26	
5858	51	
8634	63	
5600	20	
5829	61	
8173	67	
3757	22	
5264	23	
8006	26	
8687	48	
7123	29	
7774	34	
1566	50	
873	61	
1766	54	
209	20	
7407	69	
7983	38	
4422	65	
3557	41	
2748	43	
4365	35	
8116	37	
4860	59	
913	37	
315	54	
6262	32	
9014	33	
2879	32	
5747	57	
7000	22	
6718	33	
3382	39	
8377	37	
8309	68	
9465	27	
8527	31	
3746	29	
4862	28	
9147	29	
7299	48	
922	61	
193	40	
9587	60	
7608	47	
2408	61	
5198	22	
7791	40	
8114	64	
912	29	
6585	37	
5543	42	
8330	46	
6488	59	
141	24	
5358	25	
2926	63	
121	63	
6164	40	
4285	49	
8404	53	
9092	45	
5590	45	
7122	43	
9578	49	
9468	20	
5427	59	
749	37	
1958	22	
3599	28	
7606	48	
8778	60	
4308	21	
9010	42	
1546	52	
2508	28	
6825	64	
9716	31	
740	61	
2194	39	
130	44	
5296	64	
4916	62	
2154	63	
367	24	
8185	50	
1687	57	
6689	67	
8660	21	
773	46	
6117	50	
5841	51	
4160	56	
9265	54	
3071	65	
2358	42	
1310	39	
8910	59	
641	63	
8470	30	
1791	20	
1434	39	
5196	39	
1930	57	
1524	22	
6620	29	
8657	46	
943	66	
6542	49	
5066	21	
5208	28	
2725	64	
7845	45	
5785	27	
5791	69	
3552	41	
9439	34	
5982	31	
9841	63	
8725	39	
6083	28	
3856	58	
3516	64	
3421	62	
9458	32	
6270	51	
9731	43	
6240	64	
9817	36	
9496	66	
608	69	
3592	54	
3296	56	
1799	29	
6615	38	
4110	23	
5140	45	
4415	35	
1965	67	
5510	46	
7161	65	
175	56	
2627	47	
7393	46	
9766	28	
6261	62	
9443	59	
6531	55	
7185	63	
5908	36	
7779	47	
905	44	
8783	28	
8369	36	
3991	28	
8063	48	
2537	62	
6912	31	
6027	67	
5866	55	
5019	26	
813	31	
5179	30	
929	38	
2187	43	
112	36	
3242	33	
5517	53	
9	68	
3542	34	
6085	33	
7419	40	
4290	36	
1481	26	
6080	43	
4411	47	
8228	32	
8985	53	
4619	40	
7463	69	
5529	47	
5609	36	
2788	23	
355	40	
5538	61	
4678	21	
5870	43	
9287	48	
4220	61	
9982	66	
1159	54	
445	55	
6736	53	
8406	49	
1160	53	
4035	46	
8266	56	
8674	49	
6055	27	
9103	22	
7816	31	
2441	65	
8526	30	
6220	50	
9400	42	
8780	38	
6897	64	
5438	28	
7617	34	
4028	51	
8812	24	
6065	40	
3423	21	
4757	34	
5033	38	
426	29	
7753	20	
6953	65	
4873	44	
4189	63	
1074	48	
5744	38	
2923	29	
238	44	
6349	57	
7116	47	
504	53	
8396	29	
5271	66	
5142	21	
99	69	
2895	23	
5282	33	
2898	40	
9859	57	
6042	43	
2190	45	
5068	46	
6076	39	
9906	52	
6129	68	
1707	29	
8134	25	
2461	52	
68	69	
3977	60	
6778	66	
598	61	
6468	50	
6137	62	
