248,2,1
249,3,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,2,1
9,1,1
10,2,1
11,1,1
12,2,1
13,1,1
14,2,1
15,2,1
16,1,1
17,2,1
18,2,1
19,2,1
20,2,1
21,1,1
22,2,1
23,2,1
24,1,1
25,1,1
26,1,1
27,2,1
29,2,1
29,2,1
30,2,1
31,1,1
32,1,1
33,1,1
35,1,1
35,2,1
36,2,1
37,1,1
38,2,1
39,2,1
40,2,1
41,2,1
42,2,1
43,2,1
44,2,1
45,1,1
46,2,1
48,2,1
48,2,1
49,2,1
50,2,1
51,1,1
53,2,1
53,3,1
55,1,1
56,2,1
56,2,1
59,2,1
59,2,1
59,3,1
60,1,1
62,2,1
63,3,1
63,1,1
65,2,1
66,2,1
66,2,1
67,2,1
70,2,1
71,2,1
71,1,1
71,2,1
73,2,1
74,3,1
74,1,1
75,2,1
77,2,1
79,2,1
80,2,1
81,2,1
81,2,1
82,2,1
82,2,1
85,2,1
85,2,1
85,2,1
89,2,1
89,2,1
89,2,1
90,2,1
91,2,1
92,1,1
94,2,1
95,2,1
96,2,1
97,3,1
98,3,1
98,3,1
99,3,1
101,3,1
101,3,1
102,2,1
104,3,1
105,2,1
106,2,1
107,3,1
108,2,1
109,3,1
109,2,1
110,2,1
110,1,1
112,1,1
113,2,1
114,2,1
115,2,1
116,1,1
118,1,1
118,3,1
119,3,1
121,2,1
122,1,1
122,2,1
123,3,1
123,2,1
124,1,1
128,3,1
129,2,1
130,3,1
130,2,1
131,3,1
131,3,1
135,3,1
138,2,1
138,3,1
139,2,1
140,2,1
141,2,1
141,2,1
142,3,1
143,3,1
144,2,1
144,2,1
144,2,1
146,2,1
148,1,1
148,2,1
148,2,1
148,3,1
150,2,1
151,2,1
152,3,1
153,2,1
154,2,1
154,1,1
157,2,1
157,3,1
158,3,1
161,2,1
161,2,1
163,2,1
163,2,1
163,3,1
163,3,1
165,2,1
165,3,1
166,2,1
168,2,1
169,2,1
172,3,1
173,2,1
173,2,1
176,2,1
176,2,1
176,2,1
178,3,1
178,2,1
178,3,1
179,2,1
181,3,1
182,2,1
182,2,1
183,2,1
185,1,1
186,2,1
186,3,1
186,2,1
191,3,1
191,1,1
191,3,1
192,2,1
193,1,1
194,2,1
198,2,1
198,4,1
199,2,1
201,2,1
201,2,1
201,3,1
201,2,1
203,3,1
204,2,1
204,2,1
204,2,1
204,2,1
204,2,1
207,1,1
209,2,1
212,2,1
212,2,1
213,3,1
215,2,1
215,3,1
215,3,1
217,2,1
217,3,1
217,2,1
220,1,1
220,2,1
221,3,1
223,3,1
225,2,1
225,2,1
225,3,1
226,3,1
226,3,1
230,2,1
230,3,1
231,3,1
231,2,1
232,2,1
235,2,1
237,3,1
238,3,1
238,2,1
238,1,1
239,1,1
239,1,1
240,2,1
243,3,1
244,3,1
245,2,1
245,2,1
246,3,1
246,2,1
246,2,1
246,2,1
247,2,1
250,3,1
250,3,1
250,3,1
250,3,1
250,3,2
250,3,2
250,3,2
250,4,2
250,5,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,4,2
250,3,2
250,3,2
250,2,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,2,2
250,3,2
250,3,2
250,3,2
250,3,2
250,2,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,4,2
250,4,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,5,2
250,3,2
250,2,2
250,2,2
250,2,2
250,4,2
250,3,2
250,4,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,4,2
250,3,2
250,3,2
250,2,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,2,2
250,3,2
250,3,2
250,5,2
250,3,2
250,3,2
250,3,2
250,2,2
250,3,2
250,2,2
250,3,2
250,3,2
250,3,2
250,2,2
250,2,2
250,2,2
250,3,2
250,4,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,3,2
250,4,2
250,3,3
250,3,3
250,3,3
250,3,3
250,3,3
253,1,1
256,2,1
259,2,1
260,2,1
260,3,1
260,3,1
260,3,1
260,2,1
260,2,1
260,3,1
260,1,3
260,3,3
260,3,3
260,3,3
260,4,3
262,2,1
265,2,1
266,3,1
268,3,1
268,3,1
270,2,1
270,2,1
270,3,1
270,2,1
270,3,1
270,3,3
270,3,3
270,3,3
270,3,3
270,3,3
274,1,1
274,3,1
275,3,1
277,1,1
277,1,1
279,3,1
280,2,1
280,2,1
280,2,1
280,2,1
280,4,3
280,3,3
280,3,3
280,3,3
280,3,3
283,2,1
289,2,1
290,3,1
290,3,1
290,2,1
290,3,1
290,3,1
290,4,1
290,3,1
290,3,1
290,2,3
290,3,3
290,2,3
290,3,3
290,3,3
292,1,1
294,3,1
296,2,1
297,3,1
300,3,1
300,2,1
300,3,1
300,3,1
300,3,1
300,3,1
300,3,3
300,3,3
300,3,3
300,4,3
300,3,3
303,2,1
305,2,1
305,2,1
305,2,1
307,3,1
310,2,1
310,2,1
310,2,1
310,2,1
310,2,1
310,3,3
310,4,3
310,2,3
310,2,3
310,3,3
314,3,1
316,2,1
319,2,1
320,3,1
320,3,1
320,3,1
320,3,1
320,3,1
320,3,1
320,3,1
320,3,3
320,3,3
320,3,3
320,3,3
320,5,3
324,2,1
325,2,1
326,3,1
327,3,1
328,3,1
329,3,1
329,3,1
329,2,1
330,3,1
330,1,1
330,3,3
330,3,3
330,3,3
330,3,3
330,3,3
333,3,1
334,2,1
340,2,1
340,3,1
340,3,1
340,3,1
340,3,1
340,3,1
340,4,1
340,3,1
340,3,3
340,3,3
340,3,3
340,3,3
340,3,3
346,3,1
348,2,1
348,2,1
348,2,1
350,2,1
350,3,1
350,3,1
350,2,1
350,2,1
350,3,1
350,3,3
350,3,3
350,3,3
350,3,3
350,4,3
354,2,1
356,2,1
360,2,1
360,3,1
360,3,1
360,2,1
360,2,1
360,3,1
360,2,1
360,2,1
360,3,3
360,5,3
360,3,3
360,3,3
360,4,3
364,2,1
365,2,1
370,3,1
370,3,1
370,2,1
370,3,1
370,3,1
370,3,1
370,3,1
370,3,1
370,3,3
370,3,3
370,3,3
370,4,3
370,3,3
373,3,1
374,2,1
380,2,1
380,3,1
380,3,1
380,2,1
380,2,1
380,2,1
380,3,1
380,3,1
380,3,3
380,3,3
380,4,3
380,4,3
380,3,3
382,2,1
387,1,1
387,3,1
388,3,1
389,3,1
390,2,1
390,3,1
390,3,1
390,3,1
390,3,1
390,3,3
390,2,3
390,3,3
390,3,3
390,3,3
394,2,1
397,2,1
397,3,1
398,2,1
400,2,1
400,2,1
400,3,1
400,2,1
400,3,1
400,3,1
400,3,3
400,2,3
400,4,3
400,3,3
400,4,3
405,3,1
405,3,1
410,2,1
410,3,1
410,3,1
410,3,1
410,3,1
410,2,1
410,3,1
410,3,1
410,3,3
410,3,3
410,2,3
410,3,3
410,3,3
417,2,1
419,3,1
420,3,1
420,1,1
420,2,1
420,2,1
420,3,1
420,3,1
420,3,1
420,2,1
420,3,3
420,2,3
420,3,3
420,3,3
420,5,3
426,3,1
428,3,1
430,3,1
430,1,1
430,3,1
430,3,1
430,3,1
430,3,1
430,3,1
430,4,1
430,3,3
430,3,3
430,3,3
430,4,3
430,4,3
435,3,1
438,3,1
438,3,1
438,2,1
439,3,1
439,3,1
439,3,1
439,4,1
440,3,1
440,3,1
440,3,3
440,3,3
440,4,3
440,3,3
440,3,3
447,2,1
450,1,1
450,2,1
450,3,1
450,3,1
450,2,1
450,3,1
450,2,1
450,3,1
450,3,1
450,2,3
450,3,3
450,4,3
450,4,3
450,4,3
456,2,1
458,3,1
458,3,1
460,1,1
460,2,1
460,2,1
460,2,1
460,3,1
460,3,1
460,3,1
460,4,3
460,3,3
460,4,3
460,4,3
460,3,3
467,3,1
468,3,1
470,3,1
470,3,1
470,3,1
470,3,1
470,2,1
470,3,1
470,3,1
470,3,1
470,3,3
470,4,3
470,4,3
470,3,3
470,4,3
476,1,1
476,1,1
476,3,1
477,2,1
480,2,1
480,3,1
480,2,1
480,4,1
480,2,1
480,3,1
480,2,3
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,2,1
11,2,1
12,1,1
13,2,1
14,1,1
15,1,1
16,2,1
17,2,1
18,2,1
19,1,1
20,3,1
21,1,1
22,2,1
23,1,1
25,3,1
25,1,1
27,1,1
27,2,1
28,2,1
30,2,1
30,2,1
32,1,1
32,1,1
33,2,1
34,2,1
36,3,1
36,2,1
37,2,1
38,1,1
39,2,1
41,2,1
41,2,1
42,2,1
43,2,1
45,2,1
45,2,1
46,1,1
47,2,1
48,3,1
50,3,1
51,2,1
52,2,1
52,2,1
53,2,1
55,3,1
57,1,1
57,2,1
58,2,1
59,2,1
59,3,1
61,3,1
61,2,1
63,2,1
64,2,1
64,2,1
66,2,1
67,2,1
68,3,1
69,1,1
69,2,1
71,2,1
71,1,1
73,2,1
74,2,1
76,2,1
76,2,1
76,2,1
78,2,1
79,3,1
79,2,1
80,2,1
81,2,1
84,2,1
85,3,1
86,1,1
86,2,1
86,2,1
87,2,1
89,1,1
91,2,1
92,2,1
92,3,1
94,1,1
94,2,1
95,3,1
96,2,1
97,2,1
98,2,1
99,3,1
100,1,1
100,2,1
102,2,1
104,3,1
105,2,1
105,2,1
105,1,1
108,1,1
108,3,1
111,1,1
111,2,1
112,2,1
112,2,1
115,3,1
116,2,1
117,2,1
118,3,1
118,2,1
119,2,1
119,3,1
119,2,1
120,2,1
122,1,1
124,2,1
125,2,1
126,3,1
126,2,1
129,2,1
129,2,1
130,3,1
130,2,1
131,3,1
131,2,1
135,2,1
135,3,1
135,2,1
136,2,1
137,1,1
138,2,1
139,2,1
140,2,1
141,2,1
143,2,1
143,2,1
143,3,1
147,2,1
147,2,1
148,2,1
148,3,1
148,2,1
152,2,1
154,2,1
154,3,1
155,2,1
155,3,1
156,3,1
156,1,1
158,2,1
160,3,1
161,2,1
161,2,1
164,3,1
165,2,1
165,2,1
165,2,1
167,1,1
167,3,1
169,2,1
169,3,1
170,2,1
172,3,1
175,2,1
175,3,1
176,2,1
176,2,1
177,2,1
177,1,1
178,2,1
179,2,1
179,2,1
182,3,1
182,1,1
183,2,1
184,3,1
184,3,1
184,2,1
188,2,1
188,3,1
188,3,1
190,1,1
190,1,1
191,1,1
192,1,1
194,3,1
195,2,1
197,3,1
198,2,1
199,2,1
201,3,1
202,2,1
203,2,1
203,4,1
204,3,1
204,3,1
205,2,1
208,2,1
211,2,1
211,2,1
211,2,1
211,2,1
211,2,1
211,3,1
213,2,1
216,3,1
216,2,1
216,2,1
218,1,1
218,3,1
219,3,1
222,2,1
223,2,1
223,2,1
224,3,1
224,3,1
224,2,1
224,3,1
227,3,1
229,2,1
230,3,1
232,2,1
234,3,1
235,2,1
237,2,1
237,3,1
240,2,1
240,2,1
241,3,1
241,3,1
244,2,1
245,2,1
245,2,1
245,2,1
245,3,1
246,2,1
247,2,1
248,2,1
248,3,1
249,3,1
249,2,1
249,2,1
252,3,1
254,2,1
254,2,1
255,1,1
258,2,1
260,2,1
260,2,1
262,2,1
262,2,1
262,3,1
262,3,1
262,3,1
263,3,1
263,2,1
265,2,1
267,1,1
269,3,1
270,2,1
271,1,1
272,1,1
272,2,1
274,3,1
274,3,1
276,2,1
276,3,1
277,3,1
279,3,1
279,3,1
281,2,1
282,3,1
282,2,1
284,3,1
284,3,1
285,2,1
288,3,1
290,3,1
291,2,1
291,2,1
292,3,1
293,2,1
295,2,1
295,3,1
295,2,1
297,3,1
297,3,1
299,1,1
300,3,1
301,3,1
302,2,1
304,3,1
304,3,1
305,2,1
306,3,1
306,3,1
307,2,1
308,3,1
312,2,1
312,2,1
312,3,1
312,3,1
312,3,1
312,2,1
314,3,1
315,2,1
316,3,1
320,3,1
320,3,1
324,3,1
324,3,1
325,4,1
327,2,1
327,3,1
327,3,1
328,3,1
328,3,1
329,3,1
332,3,1
332,2,1
332,3,1
334,2,1
336,2,1
338,3,1
338,2,1
340,2,1
340,3,1
340,2,1
340,1,1
340,3,1
340,3,1
340,2,1
340,2,1
340,3,1
348,2,1
349,2,1
349,3,1
352,2,1
354,2,1
354,3,1
355,2,1
356,3,1
356,2,1
358,3,1
359,3,1
360,1,1
360,3,1
360,2,1
361,2,1
362,3,1
364,4,1
364,3,1
365,2,1
365,2,1
366,2,1
374,2,1
375,3,1
375,2,1
375,3,1
375,3,1
376,3,1
376,2,1
377,3,1
377,3,1
379,3,1
381,3,1
381,3,1
382,2,1
385,3,1
385,3,1
385,3,1
385,2,1
385,3,1
386,2,1
388,3,1
389,2,1
390,3,1
390,3,1
390,3,1
391,2,1
395,3,1
395,2,1
397,2,1
397,3,1
398,2,1
398,3,1
399,2,1
400,3,1
401,4,1
402,3,1
404,3,1
404,1,1
405,3,1
408,3,1
409,3,1
409,3,1
411,3,1
412,1,1
412,3,1
413,2,1
413,2,1
413,4,1
413,3,1
413,3,1
414,2,1
420,3,1
420,3,1
421,3,1
422,3,1
424,3,1
425,3,1
425,3,1
426,3,1
426,2,1
426,3,1
427,3,1
428,2,1
432,3,1
432,3,1
433,3,1
434,3,1
434,3,1
435,3,1
439,3,1
440,3,1
440,2,1
441,3,1
441,3,1
441,2,1
441,3,1
441,3,1
441,2,1
441,3,1
441,3,1
445,3,1
450,2,1
451,3,1
454,2,1
455,3,1
456,3,1
459,2,1
459,2,1
459,2,1
459,3,1
459,3,1
460,3,1
462,3,1
464,3,1
464,3,1
467,1,1
470,3,1
470,3,1
470,3,1
470,3,1
471,3,1
471,3,1
471,3,1
472,3,1
474,3,1
476,3,1
476,2,1
477,2,1
477,3,1
478,3,1
478,3,1
480,3,1
480,2,1
480,2,1
480,3,1
480,3,1
480,3,1
480,3,1
480,3,1
480,3,1
480,4,2
480,4,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,3,2
480,3,2
480,2,2
480,4,2
480,3,2
480,4,2
480,4,2
480,4,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,4,2
480,4,2
480,4,2
480,3,2
480,3,2
480,4,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,4,2
480,4,2
480,3,2
480,4,2
480,3,2
480,4,2
480,3,2
480,3,2
480,3,2
480,4,2
480,4,2
480,1,2
480,3,2
480,4,2
480,2,2
480,3,2
480,3,2
480,4,2
480,3,2
480,4,2
480,3,2
480,4,2
480,3,2
480,2,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,2,2
480,5,2
480,4,2
480,3,2
480,3,2
480,4,2
480,4,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,3,2
480,2,2
480,3,2
480,4,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,2
480,4,2
480,3,2
480,3,2
480,4,2
480,4,2
480,4,2
480,2,2
480,4,2
480,3,2
480,3,2
480,4,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,2
480,3,3
480,2,3
480,4,3
480,3,3
480,4,3
482,2,1
488,2,1
489,1,1
489,2,1
489,2,1
489,3,1
489,3,1
490,3,1
490,3,1
490,3,1
490,4,3
490,3,3
490,3,3
490,3,3
490,4,3
496,3,1
500,2,1
500,3,1
500,3,1
500,2,1
500,3,1
500,3,1
500,3,1
500,3,1
500,3,1
500,3,3
500,2,3
500,4,3
500,4,3
500,3,3
508,2,1
510,3,1
510,3,1
510,3,1
510,1,1
510,3,1
510,3,1
510,2,1
510,3,1
510,3,1
510,3,3
510,3,3
510,3,3
510,3,3
510,3,3
516,3,1
519,2,1
520,1,1
520,3,1
520,3,1
520,3,1
520,3,1
520,2,1
520,3,1
520,3,1
520,4,3
520,4,3
520,3,3
520,3,3
520,4,3
530,3,1
530,3,1
530,3,1
530,3,1
530,2,1
530,3,1
530,3,1
530,3,1
530,3,1
530,3,1
530,4,3
530,3,3
530,3,3
530,3,3
530,4,3
536,3,1
537,2,1
537,3,1
537,3,1
539,3,1
540,4,1
540,2,1
540,4,1
540,3,1
540,3,1
540,4,3
540,2,3
540,3,3
540,4,3
540,4,3
546,2,1
546,3,1
547,3,1
550,2,1
550,3,1
550,3,1
550,4,1
550,3,1
550,3,1
550,3,1
550,3,3
550,4,3
550,3,3
550,3,3
550,3,3
555,2,1
555,2,1
556,3,1
560,3,1
560,2,1
560,3,1
560,3,1
560,3,1
560,2,1
560,4,1
560,3,3
560,3,3
560,5,3
560,3,3
560,3,3
568,3,1
570,4,1
570,3,1
570,2,1
570,3,1
570,3,1
570,3,1
570,4,1
570,2,1
570,4,1
570,3,3
570,3,3
570,5,3
570,4,3
570,4,3
580,2,1
580,3,1
580,2,1
580,3,1
580,3,1
580,3,1
580,3,1
580,3,1
580,3,1
580,3,1
580,3,3
580,3,3
580,3,3
580,4,3
580,4,3
583,2,1
586,3,1
589,2,1
590,2,1
590,3,1
590,4,1
590,3,1
590,3,1
590,3,1
590,3,1
590,3,3
590,4,3
590,4,3
590,4,3
590,3,3
597,1,1
597,3,1
600,3,1
600,3,1
600,3,1
600,3,1
600,3,1
600,4,1
600,3,1
600,3,1
600,4,3
600,3,3
600,3,3
600,4,3
600,4,3
608,2,1
610,3,1
610,3,1
610,3,1
610,3,1
610,3,1
610,3,1
610,3,1
610,3,1
610,3,1
610,4,3
610,3,3
610,3,3
610,4,3
610,4,3
613,1,1
618,3,1
620,3,1
620,3,1
620,3,1
620,3,1
620,3,1
620,3,1
620,3,1
620,2,1
620,4,3
620,3,3
620,4,3
620,4,3
621,4,3
626,1,1
627,3,1
628,3,1
629,3,1
629,3,1
629,2,1
630,3,1
630,3,1
630,3,1
630,3,1
630,4,3
630,4,3
630,4,3
630,4,3
630,3,3
634,3,1
635,3,1
635,3,1
635,3,1
635,3,1
640,2,1
640,3,1
640,3,1
640,3,1
640,3,1
640,3,3
640,4,3
640,3,3
640,3,3
640,4,3
646,3,1
646,2,1
646,3,1
646,3,1
646,3,1
650,1,1
650,3,1
650,3,1
650,4,1
650,2,1
650,3,3
650,3,3
650,3,3
650,4,3
652,4,3
660,3,1
660,3,1
660,3,1
660,3,1
660,3,1
660,3,1
660,2,1
660,4,1
660,2,1
660,3,1
660,3,3
660,3,3
660,3,3
660,4,3
660,4,3
669,3,1
670,2,1
670,2,1
670,3,1
670,3,1
670,2,1
670,3,1
670,3,1
670,3,1
670,3,1
670,3,3
670,4,3
670,3,3
670,4,3
670,3,3
678,2,1
678,3,1
678,3,1
678,3,1
678,3,1
678,3,1
680,3,1
680,3,1
680,3,1
680,3,1
680,3,3
680,4,3
680,3,3
680,4,3
680,3,3
685,1,1
685,3,1
687,3,1
687,3,1
687,1,1
687,3,1
687,3,1
690,3,1
690,4,1
690,3,1
690,3,3
690,3,3
690,4,3
690,3,3
690,4,3
700,3,1
700,2,1
700,3,1
700,3,1
700,3,1
700,3,1
700,3,1
700,3,1
700,3,1
700,3,1
700,3,3
700,3,3
700,3,3
700,4,3
703,4,3
710,3,1
710,3,1
710,2,1
710,3,1
710,3,1
710,3,1
710,3,1
710,4,1
710,4,1
710,4,1
710,3,3
710,2,3
710,4,3
710,3,3
710,3,3
719,2,1
719,3,1
